設備ID,発電事業者名,代表者名,事業者の住所,事業者の電話番号,発電設備区分,発電出力（kW）,発電設備の所在地,,太陽電池の合計出力（kW）,新規認定日,運転開始報告年月,事業用太陽光地域活用要件の該当の有無,,廃棄費用の積立方法,廃棄費用の積立状況,調達期間終了年月
A902402H46,桃崎　祐介,,,,太陽光,49.5,鹿児島県南さつま市加世田小湊字水神ノ下５２８０,0,63.2,2014年3月17日,2019年5月,-,-,外部積立て,-,2039年4月
A902407H46,桃崎　祐介,,,,太陽光,49.5,鹿児島県南さつま市加世田小湊水神ノ下５２８０,0,63.2,2014年3月17日,2019年5月,-,-,外部積立て,-,2039年4月
A902413H46,株式会社マスエージェント,伊勢　文郎,徳島県徳島市春日２ー３ー３３,088-632-6228,太陽光,47,鹿児島県日置市伊集院町下谷口２８７１,0,55,2014年3月17日,2017年5月,-,-,外部積立て,-,2037年3月
A902422H46,出原　信一郎,,,,太陽光,49.5,鹿児島県曽於郡大崎町菱田２８９０－１,0,49.5,2014年3月17日,2015年5月,-,-,外部積立て,-,2035年4月
A902425H46,桃崎　祐介,,,,太陽光,49.5,鹿児島県南さつま市加世田小湊字水神ノ下５２８０,0,63.2,2014年3月17日,2019年5月,-,-,外部積立て,-,2039年4月
A902431H46,桃崎　祐介,,,,太陽光,49.5,鹿児島県南さつま市加世田小湊字水神ノ下５２８０,0,63.2,2014年3月17日,2019年5月,-,-,外部積立て,-,2039年4月
A902435H46,桃崎　祐介,,,,太陽光,49.5,鹿児島県南さつま市加世田小湊字水神ノ下５２８０,0,63.2,2014年3月17日,2019年5月,-,-,外部積立て,-,2039年4月
A902442H46,沢田鉄工株式会社,澤田達男,砺波市石丸４３４番地の３,0763-33-3501,太陽光,47,鹿児島県日置市伊集院町下谷口２８７１,0,55,2014年3月17日,2017年5月,-,-,外部積立て,-,2037年2月
A902447H46,桃崎　祐介,,,,太陽光,49.5,鹿児島県南さつま市加世田小湊字水神ノ下５２８０,0,63.2,2014年3月17日,2019年5月,-,-,外部積立て,-,2039年4月
A902454H46,桃崎　祐介,,,,太陽光,49.5,鹿児島県南さつま市加世田小湊字水神ノ下５２８０,0,63.2,2014年3月17日,2019年5月,-,-,外部積立て,-,2039年4月
A902461H46,桃崎　祐介,,,,太陽光,49.5,鹿児島県南さつま市加世田小湊字水神ノ下５２８０,0,63.2,2014年3月17日,2019年5月,-,-,外部積立て,-,2039年4月
A902466H46,桃崎　祐介,,,,太陽光,49.5,鹿児島県南さつま市加世田小湊字水神ノ下５２８０,0,63.2,2014年3月17日,2019年5月,-,-,外部積立て,-,2039年4月
A902473H46,福永　和則,,,,太陽光,44,鹿児島県姶良市加治木町反土字東塩入６９１－１,0,70.4,2014年3月17日,2015年1月,-,-,外部積立て,-,2034年12月
A902494H46,福永建設　株式会社,福永　和則,姶良市加治木町反土６８６－２,0995-63-2858,太陽光,44,鹿児島県姶良市加治木町反土字東塩入６９２－１,0,70.4,2014年3月17日,2015年1月,-,-,外部積立て,-,2034年12月
A902515H46,株式会社マスエージェント,伊勢　文郎,徳島県徳島市春日２ー３ー３３,088-632-6228,太陽光,47,鹿児島県日置市伊集院町下谷口２８７０,0,55,2014年3月17日,2017年5月,-,-,外部積立て,-,2037年3月
A902591H46,尾道　榮二,,,,太陽光,49.5,鹿児島県出水郡長島町浦底字行人平２１２４－４,0,52,2014年3月17日,2017年3月,-,-,外部積立て,-,2037年2月
A902672H46,有限会社　山口園,山口　仁志,薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名字永田１２７２０－１,3,66.1,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年10月
A902676H46,宇都　忠良,,,,太陽光,27.5,鹿児島県出水市野田町下名５５２２,0,32,2014年3月17日,2015年1月,-,-,外部積立て,-,2034年11月
A902690H46,株式会社　エコナーセリー,宮原　隆和,鹿児島県出水市緑町２３０－６７,0996-64-1701,太陽光,49.5,鹿児島県出水市野田町下名４５５９,4,52,2014年3月17日,2015年2月,-,-,外部積立て,-,2034年11月
A902712H46,脇田　高広,,,,太陽光,49.5,鹿児島県出水市野田町下名４５５９,3,53.1,2014年3月17日,2018年8月,-,-,外部積立て,-,2038年7月
A902725H46,脇田　高広,,,,太陽光,49.5,鹿児島県出水市野田町下名４５５９,3,53.1,2014年3月17日,2018年8月,-,-,外部積立て,-,2038年7月
A902726H46,有限会社　山口園,山口　仁志,薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名字永田１２７０９－２,2,44,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年10月
A902742H46,横山　愛,,,,太陽光,49.6,鹿児島県伊佐市菱刈前目１５８０,0,49.9,2014年3月17日,2015年1月,-,-,外部積立て,-,2034年12月
A902761H46,有限会社　山口園,山口　仁志,薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名字永田１２７０９－５,1,44,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年10月
A902787H46,有限会社　山口園,山口　仁志,薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名字永田１２７２４,1,44,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年10月
A902813H46,株式会社マスエージェント,伊勢　文郎,徳島県徳島市春日２ー３ー３３,088-632-6228,太陽光,47,鹿児島県日置市伊集院町下谷口２９０８,0,55,2014年3月17日,2017年5月,-,-,外部積立て,-,2037年3月
A902819H46,有限会社　山口園,山口　仁志,薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名字永田１２７２０－２,2,44,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年10月
A902820H46,株式会社トーヨーフロンティア,御手洗　豊次,佐伯市鶴見地松浦１０２７番地７,,太陽光,49.7,鹿児島県姶良市加治木町日木山２３５０,0,71.4,2014年3月17日,2016年3月,-,-,外部積立て,-,2036年2月
A902826H46,株式会社　エコナーセリー,宮原　隆和,鹿児島県出水市緑町２３０－６７,0996-64-1701,太陽光,49.8,鹿児島県出水市野田町下名４１６９‐２,1,52,2014年3月17日,2016年6月,-,-,外部積立て,-,2036年5月
A902839H46,有村　和浩,,,,太陽光,33,鹿児島県南九州市知覧町郡１６５４７－３,0,36.7,2014年3月17日,2015年3月,-,-,外部積立て,-,2035年2月
A902840H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５４２１,3,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902841H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５２８４,1,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902843H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５２８０－１,0,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902844H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５２８０－１,1,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902845H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５２８０－１,2,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902846H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５２８０－１,0,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902847H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５２８０－１,2,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902848H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５２８０－１,0,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902849H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５２８０－１,0,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902850H46,有限会社　関地所,関　一也,鹿児島市城西３丁目４番２９号,099-806-2111,太陽光,49.5,鹿児島県日置市吹上町永吉１５２８０－１,0,52,2014年3月17日,2016年12月,-,-,外部積立て,-,2036年11月
A902857H46,株式会社　エコナーセリー,宮原　隆和,鹿児島県出水市緑町２３０－６７,0996-64-1701,太陽光,49.8,鹿児島県出水市野田町下名４１６９－３,1,52,2014年3月17日,2016年6月,-,-,外部積立て,-,2036年5月
A902926H46,株式会社マスエージェント,伊勢　文郎,徳島県徳島市春日２ー３ー３３,088-632-6228,太陽光,47,鹿児島県日置市伊集院町下谷口２９０６－４,0,55,2014年3月17日,2017年5月,-,-,外部積立て,-,2037年3月
A902928H46,有限会社　三井・メディックス,諏訪原　也寸志,鹿屋市上祓川町８４６９－１,0994-40-3082,太陽光,40.9,鹿児島県鹿屋市上祓川町８４６９－１,0,40.9,2014年3月17日,2014年9月,-,-,外部積立て,-,2034年7月
A902949H46,田中　義和,,,,太陽光,21.6,鹿児島県鹿屋市吾平町上名６１６８－１,0,21.6,2014年3月17日,2014年8月,-,-,外部積立て,-,2034年7月
A902976H46,安木　みどり,,,,太陽光,49.5,鹿児島県薩摩郡さつま町永野字完焼口３５６９－１３,0,55,2014年3月17日,2014年12月,-,-,外部積立て,-,2034年10月
A903032H46,大隣　幸人,,,,太陽光,49.5,鹿児島県南九州市知覧町西元１０７５２－３,1,66.1,2014年3月17日,2015年4月,-,-,外部積立て,-,2035年3月
A903194H46,ＨＩＲＯＭＩ合同会社,前之園　広己,鹿児島県日置市伊集院町下神殿１２１２－１,,太陽光,47.2,鹿児島県日置市日吉町吉利１４８５,0,50.7,2014年3月17日,2016年5月,-,-,外部積立て,-,2036年4月
A903227H46,前之園　博行,,,,太陽光,49.5,鹿児島県出水市美原町１２２１,0,74.5,2014年3月17日,2016年8月,-,-,外部積立て,-,2036年7月
A903228H46,前之園　博行,,,,太陽光,49.5,鹿児島県出水市美原町１２２１,0,61.5,2014年3月17日,2016年8月,-,-,外部積立て,-,2036年7月
A903365H46,株式会社　ＮＥＯ,赤﨑　広久,鹿児島県鹿児島市新栄町３３－３,099-285-2233,太陽光,47.2,鹿児島県指宿市東方１１９１１－１,0,86.4,2014年3月17日,2019年10月,-,-,外部積立て,-,2039年6月
A903387H46,株式会社　永和,山下　剛,福岡県福岡市中央区黒門４－２８－２０２,092-215-1475,太陽光,24.9,鹿児島県伊佐市大口篠原字大道６９１－３,0,34.3,2014年3月17日,2019年5月,-,-,外部積立て,-,2038年9月
A903407H46,庵下　信一,,,,太陽光,48.3,鹿児島県伊佐市菱刈南浦字竹下２９０－２,1,59.5,2014年3月17日,2015年5月,-,-,外部積立て,-,2035年4月
A903420H46,野元　良寛,,,,太陽光,27.5,鹿児島県日置市伊集院町古城１００３,0,29.7,2014年3月17日,2014年9月,-,-,外部積立て,-,2034年8月
A903476H46,薩摩建設株式会社,山本　求道,薩摩郡さつま町求名１９０１－１２,0996-57-1110,太陽光,49.5,鹿児島県薩摩郡さつま町求名１３７１３－３,3,76.3,2014年3月17日,2020年3月,-,-,外部積立て,-,2039年11月
A903497H46,薩摩建設株式会社,山本　求道,薩摩郡さつま町求名１９０１－１２,0996-57-1110,太陽光,49.5,鹿児島県薩摩郡さつま町求名１３７１３－３,3,76.3,2014年3月17日,2020年3月,-,-,外部積立て,-,2039年11月
A903522H46,株式会社　喜多,仲田　優晴,徳島県徳島市庄町３丁目１６番地,,太陽光,47,鹿児島県日置市伊集院町下谷口２９４７,0,55,2014年3月17日,2017年5月,-,-,外部積立て,-,2037年3月
A903525H46,薩摩建設株式会社,山本　求道,薩摩郡さつま町求名１９０１－１２,0996-57-1110,太陽光,49.5,鹿児島県薩摩郡さつま町求名１３７１３－３,3,76.3,2014年3月17日,2020年3月,-,-,外部積立て,-,2039年11月
A903533H46,株式会社エフ企画,藤田　浩史,豊中市待兼山町１１－１７,06-6850-4410,太陽光,47.2,鹿児島県曽於市財部町下財部１６１１－７　西棟,0,49.9,2014年3月17日,2014年12月,-,-,外部積立て,-,2034年11月
A903583H46,有限会社　山口園,山口　仁志,薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名１２５８３－２,0,67.8,2014年3月17日,2019年3月,-,-,外部積立て,-,2039年1月
A903611H46,有限会社　山口園,山口　仁志,薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名１２５８３－２,0,67.8,2014年3月17日,2019年3月,-,-,外部積立て,-,2039年1月
A903651H46,有限会社　山口園,山口　仁志,薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名１２５８３－２,0,67.8,2014年3月17日,2019年3月,-,-,外部積立て,-,2039年1月
A903669H46,有限会社　山口園,山口　仁志,薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名１２５９２－２,0,67.8,2014年3月17日,2019年3月,-,-,外部積立て,-,2039年1月
A903704H46,有限会社山口園,山口　仁志,鹿児島県薩摩郡さつま町求名１２５１４,0996-57-0722,太陽光,44,鹿児島県薩摩郡さつま町求名１２５９２－２,0,67.8,2014年3月17日,2019年3月,-,-,外部積立て,-,2039年1月
A903727H46,株式会社マスエージェント,伊勢　文郎,徳島県徳島市春日２ー３ー３３,088-632-6228,太陽光,47,鹿児島県日置市伊集院町下谷口２９０９,0,55,2014年3月17日,2017年5月,-,-,外部積立て,-,2037年3月
A903768H46,中村　康弘,,,,太陽光,49.5,鹿児島県曽於郡大崎町横瀬２４３０－１,0,50,2014年3月17日,2015年4月,-,-,外部積立て,-,2035年3月
A903830H46,前園　健一,,,,太陽光,30.8,鹿児島県鹿屋市串良町岡崎３０２５,0,33.4,2014年3月17日,2015年11月,-,-,外部積立て,-,2035年9月
A903832H46,田中　和子,,,,太陽光,48.1,鹿児島県志布志市有明町野井倉字本川７２０５,0,49.9,2014年3月17日,2015年6月,-,-,外部積立て,-,2035年5月
A903835H46,猶崎　大輔,,,,太陽光,44,鹿児島県霧島市隼人町朝日字平段１７８－１,0,51.4,2014年3月17日,2016年6月,-,-,外部積立て,-,2036年4月
A903859H46,西　清憲,,,,太陽光,33,鹿児島県南九州市川辺町今田３６０－１,1,33,2014年3月17日,2015年3月,-,-,外部積立て,-,2035年2月
A903894H46,内村　俊治,,,,太陽光,49.5,鹿児島県志布志市志布志町安楽２５６７－１,0,52,2014年3月17日,2016年11月,-,-,外部積立て,-,2036年10月
A903932H46,株式会社原田畜産,原田　真二,熊本県菊池市北宮３１６－１,0968-41-8200,太陽光,49.2,鹿児島県南九州市頴娃町上別府字示山５９０６－５－１,0,49.9,2014年3月17日,2018年6月,-,-,外部積立て,-,2038年4月
A903933H46,株式会社原田畜産,原田　真二,熊本県菊池市北宮３１６－１,0968-41-8200,太陽光,49.2,鹿児島県南九州市頴娃町上別府字示山５９０６－５－２,0,49.9,2014年3月17日,2018年6月,-,-,外部積立て,-,2038年4月
A903934H46,株式会社原田畜産,原田　真二,熊本県菊池市北宮３１６－１,0968-41-8200,太陽光,49.2,鹿児島県南九州市頴娃町上別府字示山５９０６－５－３,0,49.9,2014年3月17日,2018年6月,-,-,外部積立て,-,2038年4月
A903941H46,鶴田　泰政,,,,太陽光,48.7,鹿児島県鹿児島市石谷町４０６,0,68.9,2014年3月17日,2017年4月,-,-,外部積立て,-,2037年3月
A903942H46,鶴田　泰政,,,,太陽光,48.7,鹿児島県鹿児島市石谷町４０６,0,68.9,2014年3月17日,2017年4月,-,-,外部積立て,-,2037年3月
